ku,er,erh,erm,ere,ereh,ir,irh,irp,irt,irk,irm,irn,irng,irinn
"員外隨時轉面色：「我無佮你咧唱曲，話講出喙就是話。」
",0,0,0,0,0,0,,,,,,0,,
"伊只是怨嘆宋的愛gut醋閣喙袂甜，雖然愛伊，毋過是共伊當做查某囝按呢疼惜。
",1,0,0,0,0,0,,,,,,0,,
"你彼芋仔應當是綿綿鬆鬆，哪會食著澩澩？
",0,0,0,0,0,0,,,,,,0,,
"彼个阿兄蓋好跋筊。
",0,0,0,0,0,0,,,,,,0,,
"路lìn無細膩去踢著石仔，伊的跤指甲隨藃起來。
",0,0,0,1,0,0,,,,,,0,,
"講話著正經，毋通hih-hih笑。
",0,0,0,0,0,0,,,,,,0,,
"猶有濟濟小細的教會佇這个問題咧hinnh-hinnh呻。
",0,0,0,2,0,2,,,,,,0,,
"Hainnh，囡仔人有耳無喙，毋好烏白問。
",0,0,0,0,0,0,,,,,,0,,
"這款藥仔主要用佇治羊眩。
",0,0,0,0,0,2,,,,,,0,,
"川旭坐位七十九年。
",1,0,0,0,0,0,,,,,,0,,
"我共伊講 :「你是看著魔神仔hiooh？」
",0,0,0,0,0,0,,,,,,0,,
"這領衫薄hiuh-hiuh。
",0,0,0,0,0,0,,,,,,0,,
"若喘氣會hiu̍nnh，當然是痚呴。
",0,0,0,0,0,0,,,,,,0,,
"噷噷食三碗公半。
",0,0,0,0,0,0,,,,,,0,,
"俗語講媒人喙，糊瘰瘰。
",0,0,0,0,0,1,,,,,,0,,
"俗語講媒人喙，糊瘰瘰。
",0,0,0,0,0,1,,,,,,0,,
"牌仔進前𫞼佇鶴岡口路邊，因為迴轉道工程猶佇咧施工，予人徙一邊。
",0,0,0,0,0,5,,,,,,0,,
"伊用最後的氣力欲來倒欱。
",0,0,0,0,0,0,,,,,,0,,
"跤步嘛綴咧重huainnh-huainnh。
",1,0,0,0,0,0,,,,,,0,,
"鼻異鄉的酸楚，心掠坦橫放予粗，總會有彼工，將你抱入我的夢。
",0,0,0,0,0,0,,,,,,0,,
"你手䘼勒起來，順紲共你磅血壓。
",0,0,0,0,0,0,,,,,,0,,
"若是走江湖的掛咧，就是通鼓。若是乞食掛咧，就是唪鼓。這是「仝款無仝師傅」，絕對毋通拂毋著去。
",0,1,0,0,0,1,,,,,,0,,
"昨日前往臺灣文史之父葉石濤的靈堂跪拜。
",0,0,0,0,0,1,,,,,,0,,
"這个囡仔真古錐一直喓喓叫。
",0,0,0,0,0,0,,,,,,0,,
"毋但是咱現代台語人僫讀，連提來改的編者嘛花花，這種用字法傷過ih-uat，實在不可取。
",2,0,0,1,0,2,,,,,,0,,
"喙內咧i̍nnh-i̍nnh哼哼呻。
",0,0,0,0,0,0,,,,,,0,,
"林長老出來，逐家揖禮，就分賓主坐落。
",1,0,0,0,0,0,,,,,,0,,
"接咧是感染的年歲，美國的感染者攏以少年人佔多數。
",1,0,0,0,0,0,,,,,,0,,
"我凊彩掀，對看一廿字。望欲有當看著舊版失察覺，新版知影通改正的所在。
",0,0,0,1,0,1,,,,,,0,,
"開始佮死神走相逐。
",0,0,0,0,0,1,,,,,,0,,
"嫂仔仍然逐日寫拄好的聖經句，共囥佇翁婿欲紮的揹仔內。
",0,0,0,0,0,2,,,,,,0,,
"有一日𪜶兜拍毋見驢，𪜶老爸叫伊去揣，無拍算佇路中拄著Sat-bó-jínn。
",0,0,0,0,0,2,,,,,,0,,
"名車的防賊系統敢講遮爾弱毋？
",0,0,0,0,0,1,,,,,,0,,
"搵醬是簡單的白醋加蒜茸。
",0,0,0,0,0,0,,,,,,0,,
"竟然使用柔道、擒拿術共這位檳榔西施過肩摔。
",1,0,0,0,0,2,,,,,,0,,
"今仔日的工課，是欲共金寶螺的卵挼予死。
",2,0,0,0,0,2,,,,,,0,,
"今仔日的工課，是欲共金寶螺的卵挼予死。
",2,0,0,0,0,2,,,,,,0,,
"Jà-juh的根是佇非洲。這个音樂的節奏佮伊的精神就是早期奴隸保留落來的傳統。
",0,0,0,0,1,2,,,,,,0,,
"總是我有聽見走到巷仔頭的時有喈一聲。
",0,0,0,0,0,0,,,,,,0,,
"心梗窒咧發作的時，有一半會引起心律不整無張持死。
",0,0,0,0,0,1,,,,,,0,,
"抑無我khaih有通煮飯呢？
",0,0,0,0,0,1,,,,,,0,,
"對伊的頭殼敱落去。
",0,0,0,0,0,0,,,,,,0,,
"那食那看阿公𣁳一𣁳麵粉糊，現煎做麵皮。
",1,0,0,0,0,0,,,,,,0,,
"人古錐毋過蓋皮，又閣愛kha̍uh-kha̍uh唸。
",2,0,0,0,0,0,,,,,,0,,
"鹹餅食甲kha̍unnh-kha̍unnh叫。
",0,0,0,0,0,0,,,,,,0,,
"伊喀規半晡攏喀無痰。
",0,0,0,0,0,0,,,,,,0,,
"雲林縣古坑鄉圓環邊仔，就有一間三十年薑母鴨老店。
",0,0,0,0,0,0,,,,,,0,,
"安檢空隙，假釋犯刜傷觀護人。
",0,0,0,0,0,0,,,,,,0,,
"內行人呵咾有形威，外行的講我惡確確。
",0,0,0,0,0,0,,,,,,0,,
"我毋是勥跤查某，我干焦是一个戇查某人。
",0,0,0,0,0,0,,,,,,0,,
"「老母無嫌囝㾀勢」，老母無咧嫌囝歹看的啦！
",0,0,0,0,0,0,,,,,,0,,
"中橫公路沿路坎坎坷坷，路草險惡往往行咧停咧。
",0,0,0,0,0,0,,,,,,0,,
"伊的身軀硬khiauh-khiauh。
",0,0,0,0,0,0,,,,,,0,,
"嫌犯毋捌貨，共六十萬箍的小提琴俗賣。
",1,0,0,0,0,0,,,,,,0,,
"你看梅子喔遮𠢕拑家，這馬靜惠遮捌代誌，我對陳家有交代矣啦。
",2,0,0,0,0,1,,,,,,0,,
"良藥苦口治病症。
",0,0,0,0,0,0,,,,,,0,,
"春枝滿腹的哀怨，khiu̍h-khiu̍h顫出聲來：「若莫予阮母仔強𤆬轉去，我猶會帶戲班，我做小旦，真𠢕唱哭調仔呢。」
",0,0,0,0,0,0,,,,,,0,,
"後來廖瓊枝靠獨特的「苦旦哭腔」，佇歌仔戲沓沓仔拍響名號。
",0,0,0,0,0,2,,,,,,0,,
"外口是tsiâ咧吭吭吼？
",0,0,0,0,0,0,,,,,,0,,
"可憐母囝kho̍h-kho̍h等，春去秋盡不知寒。
",0,0,0,0,0,0,,,,,,0,,
"人若佇伊的面頭前咧講，較早「外省仔」按怎拄按怎可惡，隨想著阮阿公嘛是「外省仔」就恬去矣。
",0,0,0,0,0,2,,,,,,0,,
"拍鐵店頭家欲娶新婦真歡喜，拜託人寫門聯。伊講，共我寫「若無恁爸早時的khi̍h-kho̍k-khia̍k，哪有今仔日的la̍k-ta̍k-khua̍innh。」
",0,0,0,0,0,0,,,,,,0,,
"職缺百外个，倚兩千人搶工課。
",1,1,0,0,0,1,,,,,,0,,
"木雕轉型創新，柴屐出頭天。
",0,0,0,0,0,0,,,,,,0,,
"毋過規粒星予國王彼領俏kiak-kiak的貂皮禮服崁了了。
",2,0,0,0,0,0,,,,,,0,,
"拜拜毋免煩惱香煙薰kiāng-kiāng。
",0,0,0,0,0,0,,,,,,0,,
"這箍查某囡仔有影誠niauh-kiauh，用傱的。
",0,0,0,0,0,0,,,,,,0,,
"若已經無大灶的人家，就臨時用磚仔砌一口大烘爐，囥一坩大鼎仝款佇咧煮。
",0,0,0,0,0,3,,,,,,0,,
"鼾甲ki̍nnh-ko̍nnh叫。
",0,0,0,0,0,0,,,,,,0,,
"龍眼柴熬烏糖膏，芳ki̍t-ki̍t金黃色水，濆出圓形的波。
",0,0,0,0,0,0,,,,,,0,,
"食著酸kiuh-kiuh。
",0,0,0,0,0,0,,,,,,0,,
"薑母鴨用的是紅面番鴨。
",0,0,0,0,0,0,,,,,,0,,
"佇活動中心鼾鼾睏，常常鼾彼款牛咧睏的聲。
",0,0,0,0,0,2,,,,,,0,,
"過Thài-lóo-kooh了後開始是平地。
",1,0,0,1,0,0,,,,,,0,,
"上尾一齣拄著風颱，風透甲戲棚ki̍nnh-kua̍innh叫，雨愈落愈大，我想欲搝阿公來轉，伊毋走，一直看甲煞才甘願。
",1,0,0,0,0,0,,,,,,0,,
"斟一大碗，做三、四喙kua̍k落去。
",0,0,0,0,0,1,,,,,,0,,
"大膽賊仔胳胴跤鋏螢幕，冗冗離開網咖。
",0,0,0,0,0,0,,,,,,0,,
"家私頭仔佇喙空一直抐、一直刮，總是毋敢出聲，連醫生問講「會疼袂？」仝款恬恬毋出聲。
",0,0,0,0,0,3,,,,,,0,,
"電梯門關倚來。
",0,0,0,0,0,0,,,,,,0,,
"石滑滑不時交落。
",0,0,0,0,0,0,,,,,,0,,
"一時聽見佇地下室親像有人拖鐵鍊咧行，佇酒桶頂lia̍k-lia̍k叫。
",0,0,0,1,0,4,,,,,,0,,
"我毋是刁工欲惹阿母受氣。
",0,0,0,0,0,0,,,,,,0,,
"到遮，天欲絕我的性命liauh。
",0,1,0,0,0,0,,,,,,0,,
"目色鈍閣略仔挩窗liooh。
",0,0,0,0,0,0,,,,,,0,,
"對食的雞肉、魚肉、米，到用的衛生紙、尿苴仔、衫褲，毋管是二手的抑是全新的，價數真俗。
",0,0,0,1,0,3,,,,,,0,,
"伊liu̍h-liu̍h-á越頭看我。
",0,0,0,0,0,0,,,,,,0,,
"小人魚這馬到樹林內lòm塗的所在，遐的中央有一棟厝，彼是用反船淹死的人骨頭所起的。
",0,0,0,0,0,3,,,,,,0,,
"定定lop落去田底。
",0,0,0,1,0,0,,,,,,0,,
"算講這「揀頭對」是一種優勝劣敗的競爭。
",0,0,0,0,0,0,,,,,,0,,
"生態環境破壞甲糜糜卯卯。
",2,0,0,0,0,0,,,,,,0,,
"利用伊的歌聲佮絃仔美妙的旋律，共平安和幸福傳達出去。
",1,0,0,0,0,0,,,,,,0,,
"利用伊的歌聲佮絃仔美妙的旋律，共平安和幸福傳達出去。
",1,0,0,0,0,0,,,,,,0,,
"物件捾予好ōo！
",0,0,0,0,0,0,,,,,,0,,
"因為彼个青年自細捌染著腦膜炎，真危險閣好起來，身體無勇。
",0,0,0,2,0,0,,,,,,0,,
"雙跤踏著水池下跤路糊糜。
",1,0,0,0,0,0,,,,,,0,,
"尻川鬥爍爁。
",0,0,0,0,0,0,,,,,,0,,
"袂堪得按呢激氣，老師的手垂落來，胸坎浮咧naih咧。
",0,0,0,0,0,1,,,,,,0,,
"遮的騙家己騙過手，閣嘛會喃一聲「無用台語講就是袂鬥搭」，使恁鬼咧。
",1,0,0,0,0,3,,,,,,0,,
"我有寡無爽快佮礙虐。
",0,0,0,0,0,0,,,,,,0,,
"欲嫁著趁鮮，十八到二二歲最當時。毋免傷𠢕揀，豬仔過槽芳，到時袂落nga̍uh你就知代。
",3,0,0,0,0,2,,,,,,0,,
"漚梨仔假蘋果，樹薯假做蓮藕粉販賣。
",1,0,0,0,0,1,,,,,,0,,
"動物保護法規定禁止使用掠獸夾。
",0,0,0,0,2,2,,,,,,0,,
"順仔inn-inn-n̍gh-n̍gh講袂出喙。
",0,0,0,0,0,0,,,,,,0,,
"聽著老師一開喙攏是台語，甚至點𪜶的名嘛用台語，大部份學生攏感覺真楞ngia̍h。
",0,0,0,0,0,3,,,,,,0,,
"對卿雲廟迎請李府王爺，前往鹽埕起頭鼓。
",0,0,0,0,0,0,,,,,,0,,
"疫情蟯蟯動，門診佮急診的新流感的病人加較濟。
",0,0,0,0,0,0,,,,,,0,,
"Ngi̍h-bu̍h-ngi̍h-ngia̍uh聽攏無。
",0,0,0,0,0,0,,,,,,0,,
"本成是規片田園，這馬煞平平平，黃ngiuh-ngiuh，全予漉糊糜仔坉起來。
",1,0,0,0,0,0,,,,,,0,,
"綴著音樂扭腰顯尻川心適笑詼。
",1,0,0,0,0,0,,,,,,0,,
"伊的卵親像豆莢，一莢定著三十五粒。
",0,0,0,0,4,0,,,,,,0,,
"雄雄有一个人共伊搖精神，伊目睭niah金，看著一个面腔足䆀的查埔人誠大聲共喝。
",0,0,0,0,0,0,,,,,,0,,
"每一隻攏對水雞空濆出來唱歌，連予人掠貯佇水雞籃仔內嘛咧op、op、op。
",0,0,0,3,0,3,,,,,,0,,
"後擺看會使趁寡錢無？
",0,0,0,0,0,0,,,,,,0,,
"耳空邊鑿耳的喇叭聲pann袂煞。
",0,0,0,0,0,0,,,,,,0,,
"知名服裝偽造標頭，老主顧恐驚做了咧欲八年的宋盼。
",0,0,0,0,0,0,,,,,,0,,
"紲落降下金珠仔大細的冰雹。
",0,0,0,1,0,0,,,,,,0,,
"若按呢，就無彩一切的苦心，紲變做水沫。
",0,0,0,0,0,0,,,,,,0,,
"山路才行無偌久爾爾，張大姊就喘phe̍nnh-phe̍nnh。
",0,0,0,0,0,0,,,,,,0,,
"新竹市一位五歲的查埔囡仔，因為胃腸炎擗出大腸拍空，經過緊急的手術才過面。
",3,0,0,0,0,0,,,,,,0,,
"因為伊的身軀傷過大龐，動作又閣傷過飯桶，致使伊的跤一擺閣一擺對鵝母的尻脊骿頂懸趨落來。
",2,0,0,0,0,2,,,,,,0,,
"下晡短短的兩點鐘水就淹起來，囡仔受困佇二樓無通食無通啉，家長驚甲咇咇掣。
",2,0,0,0,0,2,,,,,,0,,
"總是我的大兄踮阮的身邊嘛是phi̍nnh-phi̍nnh喘。
",0,0,0,0,0,0,,,,,,0,,
"兩位越南籍匹偶予警方閘車，硬扣去派出所。
",0,0,0,0,0,1,,,,,,0,,
"是佇臺九線的小部落，一般車phiu咧就過，這馬閣加開一逝新路免踅入去，閣較袂hông注意著。
",1,1,0,0,0,3,,,,,,0,,
"莫按呢無代無誌就共人嗙。
",1,0,0,0,0,0,,,,,,0,,
"公車頂食鹹酥雞予人阻擋phǹg-phǹg吼。
",0,0,0,1,0,1,,,,,,0,,
"便若借款人無才調伻還，就起細漢的共對方拍做重傷，若無就是落人到店頭潑油漆。
",0,0,0,1,0,0,,,,,,0,,
"指導老師用活潑心適的方式，引𤆬學生囡仔學台語的欲望。
",0,0,0,0,0,2,,,,,,0,,
"兩个人遐爾好，煞行到尾無倚靠，愛親像雪文沫，情份哪會遮爾薄。
",1,1,0,0,0,0,,,,,,0,,
"生理人就用強力的phòng-phuh共水灌入去牛肉內面，非常悽慘殘忍。
",0,0,0,0,0,0,,,,,,0,,
"無疑悟，tsua̋n停佇高速公路頂共國光號閘牢咧，猶提刀仔欲刜ùn-tsiàng。
",0,0,0,0,0,2,,,,,,0,,
"醫界煏見笑代，醫生交結金光黨，幾若億的保險金予騙了了。
",1,0,0,1,0,0,,,,,,0,,
"啊這虎龍豹彪咱毋知，曷敢來往？
",0,0,0,0,0,0,,,,,,0,,
"烏頭觳仔是中低海拔的鳥類，臺東的樹林、果子園、公園攏看會著𪜶的影跡。
",1,0,0,0,0,1,,,,,,0,,
"嫁人了後，只有攑舂臼槌舂米、提簸箕簸米、掃塗跤、奉待翁姑、養飼囝就夠額矣，捌字無路用。
",0,0,0,0,0,2,,,,,,0,,
"才八坪大的小套房，只有簡單的幾項家具。
",0,0,0,0,0,0,,,,,,0,,
"看這範勢是走無路ā，伊就pui̍h劍自殺。
",0,0,0,0,0,0,,,,,,0,,
"欲創sainnh？
",0,0,0,0,0,0,,,,,,0,,
"阿英看伊遐sainn-nai氣，就鬥姑情予𪜶𨑨迌較歡喜咧。
",0,0,0,0,0,0,,,,,,0,,
"咱到底咧做啥？
",0,0,0,1,0,0,,,,,,0,,
"佛門法師姐弟爭財產起衝突，甚至參垃圾話都講出喙。
",0,0,0,0,0,1,,,,,,0,,
"有立委向立場相仝的媒體，洩漏調查內情。
",0,0,0,1,0,0,,,,,,0,,
"樹枝si̍nnh-sua̍innh叫。
",0,0,0,0,0,0,,,,,,0,,
"這个美的真正去予siòo-tooh去矣！
",0,0,0,0,0,0,,,,,,0,,
"牛油是滑遛siuh，搶孤的人就五个人一隊，用人疊人閣縛大索的方式，將一个人沿棚柱托到棚枋下跤。
",0,0,0,0,0,0,,,,,,0,,
"囡仔siu̍t一下對序大人的身軀邊過。
",1,0,0,0,0,1,,,,,,0,,
"台灣愛文檨仔成功外銷日本，第一批檨仔已經銷往北海道。
",0,0,0,1,0,0,,,,,,0,,
"佇十八號親率素還真、妖后、月神等霹靂柴尪仔明星，佇雲林縣虎尾布袋戲館開演。
",2,1,0,0,0,4,,,,,,0,,
"借問一下恁便所佇taih？
",0,0,0,0,0,2,,,,,,0,,
"看你腹肚thāinn-thāinn，敢有身a？
",0,0,0,0,0,0,,,,,,0,,
"因為閃避oo-tóo-bái煞舂著紅毛塗護欄，轎車的車頭塌窩一下真嚴重。
",0,0,0,0,0,2,,,,,,0,,
"後壁若無勞委會共牚牢咧，桃竹苗區的就業服務中心敢敢按呢亂舞？
",0,0,0,0,0,0,,,,,,0,,
"資方袂當排斥辛勞抑是去允頭路的人講台語。
",0,0,0,0,0,1,,,,,,0,,
"恁中國人咧讀聖經的態度真好，那讀那咧頕頭。
",0,0,0,0,0,0,,,,,,0,,
"阿炮那共逐个斟酒那講：「烏龍師的，你的祕訣太準咧，以後閣請師的多多指教！」
",0,0,0,0,0,2,,,,,,0,,
"佇畜產試驗所服務的郭猛德，研發出三段式的豬牢屎尿處理系統。
",0,1,0,0,0,4,,,,,,0,,
"頭家娘恁有偌濟麥通糶？
",0,0,0,0,0,0,,,,,,0,,
"自來台語演員無地位，著裝小丑仔，袂少藝名是用歹意思的話來號，像「脫線」就是。
",0,0,0,2,0,3,,,,,,0,,
"自來台語演員無地位，著裝小丑仔，袂少藝名是用歹意思的話來號，像「脫線」就是。
",0,0,0,2,0,3,,,,,,0,,
"煮食的人共伊買一塊塗魠魚，伊嫌傷tseh-thuah，就捾去還予人。
",0,0,0,0,0,3,,,,,,0,,
"另外彼三个對後壁捒牛尻川，按呢捒一下thōm一步，舞一晡才上車。
",0,0,0,0,0,1,,,,,,0,,
"手內提彼張批紙，那讀目屎那tho̍p-tho̍p滴。
",0,0,0,0,0,1,,,,,,0,,
"就算目睭看甲欲挩窗，猶是只看著密密的烏點。
",0,0,0,0,0,0,,,,,,0,,
"𪜶老爸提來做筊本矣。
",0,0,0,0,0,0,,,,,,0,,
"公家的退休金平均八萬，一般勞工是兩萬二。
",1,0,0,0,0,0,,,,,,0,,
"因為今年量少，澎湖的拍賣市場逐家相爭買塗魠魚。
",0,0,0,0,0,2,,,,,,0,,
"一擺閣一擺，臺鐵不時咧脫箠，緊縒慢會出代誌。
",2,0,0,0,0,0,,,,,,0,,
"頂禮拜臺大人類學系的某乜教授，紹介這个石杵已經有萬外年。
",0,0,0,0,0,1,,,,,,0,,
"毋過有一个阿伯仔伊真凍霜，算盤擉擉咧講：「Aih-iah，按呢毋通！」
",1,0,0,0,0,0,,,,,,0,,
"這對老tiâng-siū翁仔某牽手規世人，做伙守護這段珍貴的愛情。
",0,0,0,0,0,0,,,,,,0,,
"導演楊雅哲邀請信樂團的前主唱信佮十幾个義工，鬥翕反核廣告。
",0,0,0,0,0,0,,,,,,0,,
"翁毋挃某，某毋挃翁。
",0,0,0,0,0,0,,,,,,0,,
"佇左營的宏南、宏毅宿舍包括無仝時期的建築設計，是全台灣從到今上完整的社區。
",0,0,0,0,0,2,,,,,,0,,
"因為血癌定定需要化療，治療過程予伊疼搐搐。
",1,0,0,0,0,0,,,,,,0,,
"放榜了後才來，毋敢佮人相tòm頭。
",0,0,0,0,0,0,,,,,,0,,
"請你佇「tonn」一聲了後開始留話，多謝。
",0,0,0,0,0,2,,,,,,0,,
"伊講橄欖滋味誠讚，小可甘甜甘甜，食著喙齒瀾to̍p-to̍p津。
",0,0,0,0,0,0,,,,,,0,,
"因為過敏，致使掛手指的倒手尾二指腫甲佮煙腸平大。
",2,0,0,0,0,2,,,,,,0,,
"路欲齊tsánn上緊嘛是明年年中。
",0,0,0,1,0,0,,,,,,0,,
"求你予歹人見笑，予𪜶佇陰間靜tsauh-tsauh。
",0,0,0,0,0,2,,,,,,0,,
"咱人若著生驚，心臟phi̍h-pho̍k-tsháinn、喘大氣，手自然會去挲捋家己的胸坎。
",0,0,0,0,0,0,,,,,,0,,
"這時又閣放炮、大鑼大鼓，tshinn-tshinn錚錚。
",0,0,0,0,0,0,,,,,,0,,
"我的奶水嘈嘈滴。
",0,0,0,0,0,0,,,,,,0,,
"你莫嚇驚我，害我心肝嚓一下。
",0,0,0,0,0,0,,,,,,0,,
"有錢的查埔人娶三妻四妾是真四常的代誌。
",1,0,0,1,0,2,,,,,,0,,
"規路廣播電台佇我耳空邊tshia̍uh-tshia̍uh叫，話講袂停。
",0,0,0,0,0,2,,,,,,0,,
"欲予人請，逐家攏穿甲hóng-tshiauh-tshiauh。
",0,0,0,0,0,0,,,,,,0,,
"佇遠遠有聽著幾个婦人人tshinnh-tshinnh的聲。
",0,0,0,0,0,2,,,,,,0,,
"𪜶兜彼張眠床是六尺五尺的，抑是六尺四方的？
",0,0,0,0,0,1,,,,,,0,,
"法院已經發出通緝令，洪先生插翼都難飛。
",1,0,0,0,0,0,,,,,,0,,
"隔壁阿伯ha-tshiuh一下煞閃著腰。
",0,0,0,0,0,0,,,,,,0,,
"Há-tshiuh遐大聲是欲死人hiooh。
",0,0,0,0,0,1,,,,,,0,,
"伊tshi̍h-tshi̍h-tshn̍gh-tshn̍gh咧吼，你敢攏無聽eh？
",0,0,0,0,0,0,,,,,,0,,
"咱敢著閣煩惱後擺伊會無要無意就剉樹仔，拆歷史建築？
",0,0,0,0,0,1,,,,,,0,,
"鹽一撮仔就好矣。
",0,0,0,0,0,0,,,,,,0,,
"啊這條錢敢提會tshuaih？
",0,0,0,0,0,0,,,,,,0,,
"我已經分會tshuái方向 。
",0,0,0,0,0,0,,,,,,0,,
"我已經分會tshua̋i方向 。
",0,0,0,0,0,0,,,,,,0,,
"你就門乎tsua̋nn攏閂閂起來。
",0,0,0,0,0,0,,,,,,0,,
"聽伊哭甲真慘慼，死翁頭殼插白花。想欲閣問一句話，驚予伊嘛袂曉說。
",0,1,0,0,0,1,,,,,,0,,
"目睭眵眵，便所看做hoo-thé-luh。
",0,0,0,0,0,0,,,,,,0,,
"請你共薰焠予花。
",0,0,0,0,0,0,,,,,,0,,
"湯傷滇，我無細膩tsiak著你的褲。
",0,0,0,1,0,0,,,,,,0,,
"今仔日PM二點五誠懸，逐家門攏關甲密喌喌。
",0,0,0,0,0,0,,,,,,0,,
"佇遐看的人，也是三三五五，tshinnh-tshinnh-tsngh-tsngh。
",0,0,0,0,0,2,,,,,,0,,
"輾輾咧、跩跩咧，無到五分鐘稻草辮出花字。
",0,0,0,0,0,1,,,,,,0,,
"火tsua̋inn燒了了。
",1,0,0,0,0,0,,,,,,0,,
"逐家攏是頭一擺佈田，結果就是秧仔插甲歪歪tsuāi-tsuāi。
",1,0,0,0,0,0,,,,,,0,,
"親像甜粿、八寶飯等年節食物，攏愛用秫米來做。
",1,0,0,0,1,0,,,,,,0,,
"伊予阿公倖歹矣，不時佇遐受氣張掇。
",0,0,0,0,0,2,,,,,,0,,
"伊的面膨皮膨皮，tuainn-tuainn-tuainn。
",2,0,0,0,0,0,,,,,,0,,
"人毋是伊刣的，伊落尾無hông關，就按呢tuaih。
",1,0,0,0,0,0,,,,,,0,,
"猶毋過因為天氣䆀，無法度閣飛tuài臺灣。
",2,0,0,0,0,0,,,,,,0,,
"𪜶共千百年的封建制度拍破，開創日本現代化的基礎，尾仔官僚佮政客奪取成果。
",3,0,0,0,0,0,,,,,,0,,
"一下聽講衛生紙欲起價，逐家攏買來囤厝內。
",0,0,0,0,0,1,,,,,,0,,
"你行路哪會怪怪，敢是去𨂿著。
",0,0,0,0,0,0,,,,,,0,,
"伊頭一擺出門做生理，沿烏寒的街仔路ua̍innh-ua̍innh仔行，喙齒根咬甲khia̍k-khia̍k叫，毋敢大聲喝賣。
",0,0,0,1,0,0,,,,,,0,,
"恁兩箍行路ua̍innh咧ua̍innh咧，行較緊咧啦！
",0,0,0,0,0,0,,,,,,0,,
"竹仔發出「嚶嚶uāinn-uāinn」的聲。
",0,0,0,0,0,0,,,,,,0,,
"產婆腹肚撨了後，囡仔生落塗跤兜，隨時哭甲uannh-uannh吼。
",0,0,0,0,0,0,,,,,,0,,
"聽講囡仔人拍噎仔較𠢕大。
",0,0,0,0,0,0,,,,,,0,,
"聽講囡仔人呼噎仔較𠢕大。
",0,0,0,0,0,0,,,,,,0,,
"𪜶手下假滇狂，佇城門的門扇亂寫亂劃。
",0,0,0,0,0,2,,,,,,0,,
